Participante,VLT,Perfil,ID_Maze,tipo_De_Frase,Resposta,RT_Alvo,Ordem
1,5,Bilingue,1,Temp.Red.IV,2,1636,A
1,5,Bilingue,2,Temp.Red.IV,2,2628,A
1,5,Bilingue,3,Temp.Red.IV,1,1092,A
1,5,Bilingue,4,Temp.Red.IV,1,748,A
1,5,Bilingue,5,Temp.Red.IV,2,1172,A
1,5,Bilingue,6,Temp.Red.IV,1,1132,A
1,5,Bilingue,7,Temp.Red.IV,2,932,A
1,5,Bilingue,8,Temp.Red.IV,1,2012,A
1,5,Bilingue,9,Non.Temp.Red.IV,1,980,A
1,5,Bilingue,10,Non.Temp.Red.IV,2,1732,A
1,5,Bilingue,11,Non.Temp.Red.IV,2,1356,A
1,5,Bilingue,12,Non.Temp.Red.IV,1,739,A
1,5,Bilingue,13,Non.Temp.Red.IV,2,2020,A
1,5,Bilingue,14,Non.Temp.Red.IV,2,1141,A
1,5,Bilingue,15,Non.Temp.Red.IV,1,844,A
1,5,Bilingue,16,Non.Temp.Red.IV,1,1459,A
1,5,Bilingue,17,Temp.Red.PV,2,940,A
1,5,Bilingue,18,Temp.Red.PV,2,1252,A
1,5,Bilingue,19,Temp.Red.PV,2,1252,A
1,5,Bilingue,20,Temp.Red.PV,2,1428,A
1,5,Bilingue,21,Temp.Red.PV,1,844,A
1,5,Bilingue,22,Temp.Red.PV,1,1028,A
1,5,Bilingue,23,Temp.Red.PV,2,988,A
1,5,Bilingue,24,Temp.Red.PV,1,940,A
2,5,Bilingue,1,Temp.Red.IV,1,2154,B
2,5,Bilingue,2,Temp.Red.IV,2,1198,B
2,5,Bilingue,3,Temp.Red.IV,1,2107,B
2,5,Bilingue,4,Temp.Red.IV,1,861,B
2,5,Bilingue,5,Temp.Red.IV,1,2011,B
2,5,Bilingue,6,Temp.Red.IV,1,959,B
2,5,Bilingue,7,Temp.Red.IV,2,1267,B
2,5,Bilingue,8,Temp.Red.IV,2,1052,B
2,5,Bilingue,9,Non.Temp.Red.IV,2,1628,B
2,5,Bilingue,10,Non.Temp.Red.IV,2,1170,B
2,5,Bilingue,11,Non.Temp.Red.IV,1,3784,B
2,5,Bilingue,12,Non.Temp.Red.IV,2,2455,B
2,5,Bilingue,13,Non.Temp.Red.IV,2,1097,B
2,5,Bilingue,14,Non.Temp.Red.IV,2,1560,B
2,5,Bilingue,15,Non.Temp.Red.IV,2,1234,B
2,5,Bilingue,16,Non.Temp.Red.IV,1,1168,B
2,5,Bilingue,17,Temp.Red.PV,1,938,B
2,5,Bilingue,18,Temp.Red.PV,1,959,B
2,5,Bilingue,19,Temp.Red.PV,2,2564,B
2,5,Bilingue,20,Temp.Red.PV,1,761,B
2,5,Bilingue,21,Temp.Red.PV,1,1441,B
2,5,Bilingue,22,Temp.Red.PV,1,809,B
2,5,Bilingue,23,Temp.Red.PV,2,1053,B
2,5,Bilingue,24,Temp.Red.PV,2,1602,B
7,5,Bilingue,1,Temp.Red.IV,1,1699,B
7,5,Bilingue,2,Temp.Red.IV,1,3532,B
7,5,Bilingue,3,Temp.Red.IV,2,2581,B
7,5,Bilingue,4,Temp.Red.IV,1,1542,B
7,5,Bilingue,5,Temp.Red.IV,1,2158,B
7,5,Bilingue,6,Temp.Red.IV,1,2482,B
7,5,Bilingue,7,Temp.Red.IV,1,1025,B
7,5,Bilingue,8,Temp.Red.IV,2,3291,B
7,5,Bilingue,9,Non.Temp.Red.IV,1,3628,B
7,5,Bilingue,10,Non.Temp.Red.IV,1,3172,B
7,5,Bilingue,11,Non.Temp.Red.IV,2,2818,B
7,5,Bilingue,12,Non.Temp.Red.IV,2,1568,B
7,5,Bilingue,13,Non.Temp.Red.IV,2,2980,B
7,5,Bilingue,14,Non.Temp.Red.IV,2,3988,B
7,5,Bilingue,15,Non.Temp.Red.IV,1,2902,B
7,5,Bilingue,16,Non.Temp.Red.IV,1,2932,B
7,5,Bilingue,17,Temp.Red.PV,1,2479,B
7,5,Bilingue,18,Temp.Red.PV,1,6631,B
7,5,Bilingue,19,Temp.Red.PV,2,3012,B
7,5,Bilingue,20,Temp.Red.PV,2,2085,B
7,5,Bilingue,21,Temp.Red.PV,1,2766,B
7,5,Bilingue,22,Temp.Red.PV,1,2126,B
7,5,Bilingue,23,Temp.Red.PV,2,1910,B
7,5,Bilingue,24,Temp.Red.PV,1,3383,B
10,5,Bilingue,1,Temp.Red.IV,2,1872,A
10,5,Bilingue,2,Temp.Red.IV,1,901,A
10,5,Bilingue,3,Temp.Red.IV,2,1327,A
10,5,Bilingue,4,Temp.Red.IV,1,1219,A
10,5,Bilingue,5,Temp.Red.IV,1,1849,A
10,5,Bilingue,6,Temp.Red.IV,1,1195,A
10,5,Bilingue,7,Temp.Red.IV,1,806,A
10,5,Bilingue,8,Temp.Red.IV,1,967,A
10,5,Bilingue,9,Non.Temp.Red.IV,2,1546,A
10,5,Bilingue,10,Non.Temp.Red.IV,1,1617,A
10,5,Bilingue,11,Non.Temp.Red.IV,2,1022,A
10,5,Bilingue,12,Non.Temp.Red.IV,2,1608,A
10,5,Bilingue,13,Non.Temp.Red.IV,2,1841,A
10,5,Bilingue,14,Non.Temp.Red.IV,1,768,A
10,5,Bilingue,15,Non.Temp.Red.IV,1,797,A
10,5,Bilingue,16,Non.Temp.Red.IV,1,1750,A
10,5,Bilingue,17,Temp.Red.PV,1,1081,A
10,5,Bilingue,18,Temp.Red.PV,1,826,A
10,5,Bilingue,19,Temp.Red.PV,1,840,A
10,5,Bilingue,20,Temp.Red.PV,1,1470,A
10,5,Bilingue,21,Temp.Red.PV,2,886,A
10,5,Bilingue,22,Temp.Red.PV,2,2514,A
10,5,Bilingue,23,Temp.Red.PV,2,1060,A
10,5,Bilingue,24,Temp.Red.PV,1,927,A
14,5,Bilingue,1,Temp.Red.IV,2,1576,B
14,5,Bilingue,2,Temp.Red.IV,2,971,B
14,5,Bilingue,3,Temp.Red.IV,2,1138,B
14,5,Bilingue,4,Temp.Red.IV,2,1869,B
14,5,Bilingue,5,Temp.Red.IV,2,1496,B
14,5,Bilingue,6,Temp.Red.IV,2,1537,B
14,5,Bilingue,7,Temp.Red.IV,1,1204,B
14,5,Bilingue,8,Temp.Red.IV,2,993,B
14,5,Bilingue,9,Non.Temp.Red.IV,1,897,B
14,5,Bilingue,10,Non.Temp.Red.IV,2,1120,B
14,5,Bilingue,11,Non.Temp.Red.IV,1,2657,B
14,5,Bilingue,12,Non.Temp.Red.IV,2,1141,B
14,5,Bilingue,13,Non.Temp.Red.IV,1,1346,B
14,5,Bilingue,14,Non.Temp.Red.IV,2,2058,B
14,5,Bilingue,15,Non.Temp.Red.IV,1,1848,B
14,5,Bilingue,16,Non.Temp.Red.IV,0,-,B
14,5,Bilingue,17,Temp.Red.PV,2,968,B
14,5,Bilingue,18,Temp.Red.PV,2,1697,B
14,5,Bilingue,19,Temp.Red.PV,1,841,B
14,5,Bilingue,20,Temp.Red.PV,1,1259,B
14,5,Bilingue,21,Temp.Red.PV,1,819,B
14,5,Bilingue,22,Temp.Red.PV,1,1071,B
14,5,Bilingue,23,Temp.Red.PV,2,1185,B
14,5,Bilingue,24,Temp.Red.PV,2,1138,B
21,5,Bilingue,1,Temp.Red.IV,2,1353,B
21,5,Bilingue,2,Temp.Red.IV,2,1803,B
21,5,Bilingue,3,Temp.Red.IV,2,1281,B
21,5,Bilingue,4,Temp.Red.IV,2,2817,B
21,5,Bilingue,5,Temp.Red.IV,2,1474,B
21,5,Bilingue,6,Temp.Red.IV,2,2170,B
21,5,Bilingue,7,Temp.Red.IV,1,1264,B
21,5,Bilingue,8,Temp.Red.IV,2,1020,B
21,5,Bilingue,9,Non.Temp.Red.IV,1,1540,B
21,5,Bilingue,10,Non.Temp.Red.IV,1,1411,B
21,5,Bilingue,11,Non.Temp.Red.IV,2,1018,B
21,5,Bilingue,12,Non.Temp.Red.IV,2,1229,B
21,5,Bilingue,13,Non.Temp.Red.IV,2,1191,B
21,5,Bilingue,14,Non.Temp.Red.IV,1,1671,B
21,5,Bilingue,15,Non.Temp.Red.IV,2,1076,B
21,5,Bilingue,16,Non.Temp.Red.IV,1,3318,B
21,5,Bilingue,17,Temp.Red.PV,1,1287,B
21,5,Bilingue,18,Temp.Red.PV,2,1189,B
21,5,Bilingue,19,Temp.Red.PV,1,1156,B
21,5,Bilingue,20,Temp.Red.PV,1,1287,B
21,5,Bilingue,21,Temp.Red.PV,1,916,B
21,5,Bilingue,22,Temp.Red.PV,2,1165,B
21,5,Bilingue,23,Temp.Red.PV,2,1247,B
21,5,Bilingue,24,Temp.Red.PV,2,1510,B
23,5,Bilingue,1,Temp.Red.IV,2,2168,B
23,5,Bilingue,2,Temp.Red.IV,2,1674,B
23,5,Bilingue,3,Temp.Red.IV,2,1274,B
23,5,Bilingue,4,Temp.Red.IV,2,1460,B
23,5,Bilingue,5,Temp.Red.IV,2,2200,B
23,5,Bilingue,6,Temp.Red.IV,2,640,B
23,5,Bilingue,7,Temp.Red.IV,2,992,B
23,5,Bilingue,8,Temp.Red.IV,2,650,B
23,5,Bilingue,9,Non.Temp.Red.IV,2,1809,B
23,5,Bilingue,10,Non.Temp.Red.IV,2,747,B
23,5,Bilingue,11,Non.Temp.Red.IV,2,1333,B
23,5,Bilingue,12,Non.Temp.Red.IV,2,992,B
23,5,Bilingue,13,Non.Temp.Red.IV,1,1848,B
23,5,Bilingue,14,Non.Temp.Red.IV,2,1507,B
23,5,Bilingue,15,Non.Temp.Red.IV,1,829,B
23,5,Bilingue,16,Non.Temp.Red.IV,2,1079,B
23,5,Bilingue,17,Temp.Red.PV,2,3265,B
23,5,Bilingue,18,Temp.Red.PV,0,-,B
23,5,Bilingue,19,Temp.Red.PV,1,1298,B
23,5,Bilingue,20,Temp.Red.PV,2,1069,B
23,5,Bilingue,21,Temp.Red.PV,2,864,B
23,5,Bilingue,22,Temp.Red.PV,2,1273,B
23,5,Bilingue,23,Temp.Red.PV,2,844,B
23,5,Bilingue,24,Temp.Red.PV,1,1349,B
24,5,Bilingue,1,Temp.Red.IV,2,1221,B
24,5,Bilingue,2,Temp.Red.IV,2,1136,B
24,5,Bilingue,3,Temp.Red.IV,2,1357,B
24,5,Bilingue,4,Temp.Red.IV,1,6116,B
24,5,Bilingue,5,Temp.Red.IV,1,1382,B
24,5,Bilingue,6,Temp.Red.IV,2,1776,B
24,5,Bilingue,7,Temp.Red.IV,1,986,B
24,5,Bilingue,8,Temp.Red.IV,2,2086,B
24,5,Bilingue,9,Non.Temp.Red.IV,2,1367,B
24,5,Bilingue,10,Non.Temp.Red.IV,2,2376,B
24,5,Bilingue,11,Non.Temp.Red.IV,2,1456,B
24,5,Bilingue,12,Non.Temp.Red.IV,1,1125,B
24,5,Bilingue,13,Non.Temp.Red.IV,1,1827,B
24,5,Bilingue,14,Non.Temp.Red.IV,2,1824,B
24,5,Bilingue,15,Non.Temp.Red.IV,1,1566,B
24,5,Bilingue,16,Non.Temp.Red.IV,2,1326,B
24,5,Bilingue,17,Temp.Red.PV,2,2243,B
24,5,Bilingue,18,Temp.Red.PV,0,-,B
24,5,Bilingue,19,Temp.Red.PV,2,1543,B
24,5,Bilingue,20,Temp.Red.PV,1,1946,B
24,5,Bilingue,21,Temp.Red.PV,2,1846,B
24,5,Bilingue,22,Temp.Red.PV,1,1166,B
24,5,Bilingue,23,Temp.Red.PV,2,1416,B
24,5,Bilingue,24,Temp.Red.PV,1,1196,B
30,5,Bilingue,1,Temp.Red.IV,2,1324,B
30,5,Bilingue,2,Temp.Red.IV,2,885,B
30,5,Bilingue,3,Temp.Red.IV,1,1141,B
30,5,Bilingue,4,Temp.Red.IV,1,1009,B
30,5,Bilingue,5,Temp.Red.IV,1,1733,B
30,5,Bilingue,6,Temp.Red.IV,1,1148,B
30,5,Bilingue,7,Temp.Red.IV,1,799,B
30,5,Bilingue,8,Temp.Red.IV,1,1301,B
30,5,Bilingue,9,Non.Temp.Red.IV,2,1405,B
30,5,Bilingue,10,Non.Temp.Red.IV,2,1461,B
30,5,Bilingue,11,Non.Temp.Red.IV,1,697,B
30,5,Bilingue,12,Non.Temp.Red.IV,1,1066,B
30,5,Bilingue,13,Non.Temp.Red.IV,1,800,B
30,5,Bilingue,14,Non.Temp.Red.IV,1,848,B
30,5,Bilingue,15,Non.Temp.Red.IV,2,695,B
30,5,Bilingue,16,Non.Temp.Red.IV,2,795,B
30,5,Bilingue,17,Temp.Red.PV,1,775,B
30,5,Bilingue,18,Temp.Red.PV,2,944,B
30,5,Bilingue,19,Temp.Red.PV,2,827,B
30,5,Bilingue,20,Temp.Red.PV,1,640,B
30,5,Bilingue,21,Temp.Red.PV,2,871,B
30,5,Bilingue,22,Temp.Red.PV,1,1673,B
30,5,Bilingue,23,Temp.Red.PV,2,872,B
30,5,Bilingue,24,Temp.Red.PV,1,1016,B
35,5,Bilingue,1,Temp.Red.IV,1,2170,A
35,5,Bilingue,2,Temp.Red.IV,0,-,A
35,5,Bilingue,3,Temp.Red.IV,0,-,A
35,5,Bilingue,4,Temp.Red.IV,1,2597,A
35,5,Bilingue,5,Temp.Red.IV,1,850,A
35,5,Bilingue,6,Temp.Red.IV,1,1558,A
35,5,Bilingue,7,Temp.Red.IV,2,2001,A
35,5,Bilingue,8,Temp.Red.IV,1,899,A
35,5,Bilingue,9,Non.Temp.Red.IV,2,2380,A
35,5,Bilingue,10,Non.Temp.Red.IV,1,1179,A
35,5,Bilingue,11,Non.Temp.Red.IV,1,1192,A
35,5,Bilingue,12,Non.Temp.Red.IV,2,1228,A
35,5,Bilingue,13,Non.Temp.Red.IV,1,1048,A
35,5,Bilingue,14,Non.Temp.Red.IV,2,1874,A
35,5,Bilingue,15,Non.Temp.Red.IV,2,1632,A
35,5,Bilingue,16,Non.Temp.Red.IV,1,2330,A
35,5,Bilingue,17,Temp.Red.PV,1,1107,A
35,5,Bilingue,18,Temp.Red.PV,1,1065,A
35,5,Bilingue,19,Temp.Red.PV,1,847,A
35,5,Bilingue,20,Temp.Red.PV,1,859,A
35,5,Bilingue,21,Temp.Red.PV,1,1455,A
35,5,Bilingue,22,Temp.Red.PV,2,1071,A
35,5,Bilingue,23,Temp.Red.PV,2,1163,A
35,5,Bilingue,24,Temp.Red.PV,2,1223,A
50,5,Bilingue,1,Temp.Red.IV,2,1658,D
50,5,Bilingue,2,Temp.Red.IV,2,1282,D
50,5,Bilingue,3,Temp.Red.IV,1,1154,D
50,5,Bilingue,4,Temp.Red.IV,1,835,D
50,5,Bilingue,5,Temp.Red.IV,1,1507,D
50,5,Bilingue,6,Temp.Red.IV,2,1781,D
50,5,Bilingue,7,Temp.Red.IV,1,1011,D
50,5,Bilingue,8,Temp.Red.IV,2,1282,D
50,5,Bilingue,9,Non.Temp.Red.IV,2,1386,D
50,5,Bilingue,10,Non.Temp.Red.IV,2,1347,D
50,5,Bilingue,11,Non.Temp.Red.IV,2,1995,D
50,5,Bilingue,12,Non.Temp.Red.IV,1,1019,D
50,5,Bilingue,13,Non.Temp.Red.IV,1,2564,D
50,5,Bilingue,14,Non.Temp.Red.IV,2,1139,D
50,5,Bilingue,15,Non.Temp.Red.IV,1,1362,D
50,5,Bilingue,16,Non.Temp.Red.IV,0,-,D
50,5,Bilingue,17,Temp.Red.PV,2,955,D
50,5,Bilingue,18,Temp.Red.PV,1,1057,D
50,5,Bilingue,19,Temp.Red.PV,2,801,D
50,5,Bilingue,20,Temp.Red.PV,2,939,D
50,5,Bilingue,21,Temp.Red.PV,1,955,D
50,5,Bilingue,22,Temp.Red.PV,2,1138,D
50,5,Bilingue,23,Temp.Red.PV,1,1066,D
50,5,Bilingue,24,Temp.Red.PV,1,1162,D
51,5,Bilingue,1,Temp.Red.IV,1,1285,C
51,5,Bilingue,2,Temp.Red.IV,2,2232,C
51,5,Bilingue,3,Temp.Red.IV,1,1347,C
51,5,Bilingue,4,Temp.Red.IV,2,981,C
51,5,Bilingue,5,Temp.Red.IV,1,1561,C
51,5,Bilingue,6,Temp.Red.IV,2,922,C
51,5,Bilingue,7,Temp.Red.IV,2,933,C
51,5,Bilingue,8,Temp.Red.IV,2,1239,C
51,5,Bilingue,9,Non.Temp.Red.IV,2,1054,C
51,5,Bilingue,10,Non.Temp.Red.IV,1,1757,C
51,5,Bilingue,11,Non.Temp.Red.IV,2,1237,C
51,5,Bilingue,12,Non.Temp.Red.IV,2,1278,C
51,5,Bilingue,13,Non.Temp.Red.IV,1,1997,C
51,5,Bilingue,14,Non.Temp.Red.IV,1,1230,C
51,5,Bilingue,15,Non.Temp.Red.IV,2,1380,C
51,5,Bilingue,16,Non.Temp.Red.IV,2,2550,C
51,5,Bilingue,17,Temp.Red.PV,2,946,C
51,5,Bilingue,18,Temp.Red.PV,2,1143,C
51,5,Bilingue,19,Temp.Red.PV,1,1641,C
51,5,Bilingue,20,Temp.Red.PV,1,911,C
51,5,Bilingue,21,Temp.Red.PV,1,1085,C
51,5,Bilingue,22,Temp.Red.PV,2,2956,C
51,5,Bilingue,23,Temp.Red.PV,1,1426,C
51,5,Bilingue,24,Temp.Red.PV,2,1223,C
52,5,Bilingue,1,Temp.Red.IV,1,1030,C
52,5,Bilingue,2,Temp.Red.IV,1,933,C
52,5,Bilingue,3,Temp.Red.IV,1,1439,C
52,5,Bilingue,4,Temp.Red.IV,2,958,C
52,5,Bilingue,5,Temp.Red.IV,1,1531,C
52,5,Bilingue,6,Temp.Red.IV,2,1260,C
52,5,Bilingue,7,Temp.Red.IV,1,888,C
52,5,Bilingue,8,Temp.Red.IV,2,1613,C
52,5,Bilingue,9,Non.Temp.Red.IV,1,1240,C
52,5,Bilingue,10,Non.Temp.Red.IV,1,774,C
52,5,Bilingue,11,Non.Temp.Red.IV,1,1853,C
52,5,Bilingue,12,Non.Temp.Red.IV,2,766,C
52,5,Bilingue,13,Non.Temp.Red.IV,1,1571,C
52,5,Bilingue,14,Non.Temp.Red.IV,2,1109,C
52,5,Bilingue,15,Non.Temp.Red.IV,1,856,C
52,5,Bilingue,16,Non.Temp.Red.IV,2,2629,C
52,5,Bilingue,17,Temp.Red.PV,2,949,C
52,5,Bilingue,18,Temp.Red.PV,2,1033,C
52,5,Bilingue,19,Temp.Red.PV,1,1115,C
52,5,Bilingue,20,Temp.Red.PV,1,1058,C
52,5,Bilingue,21,Temp.Red.PV,1,1235,C
52,5,Bilingue,22,Temp.Red.PV,2,2793,C
52,5,Bilingue,23,Temp.Red.PV,1,2007,C
52,5,Bilingue,24,Temp.Red.PV,2,1472,C
53,5,Bilingue,1,Temp.Red.IV,2,1046,D
53,5,Bilingue,2,Temp.Red.IV,1,2304,D
53,5,Bilingue,3,Temp.Red.IV,1,1738,D
53,5,Bilingue,4,Temp.Red.IV,2,1962,D
53,5,Bilingue,5,Temp.Red.IV,1,1734,D
53,5,Bilingue,6,Temp.Red.IV,1,1146,D
53,5,Bilingue,7,Temp.Red.IV,1,963,D
53,5,Bilingue,8,Temp.Red.IV,1,1177,D
53,5,Bilingue,9,Non.Temp.Red.IV,1,1926,D
53,5,Bilingue,10,Non.Temp.Red.IV,2,1274,D
53,5,Bilingue,11,Non.Temp.Red.IV,1,1516,D
53,5,Bilingue,12,Non.Temp.Red.IV,2,1401,D
53,5,Bilingue,13,Non.Temp.Red.IV,2,1387,D
53,5,Bilingue,14,Non.Temp.Red.IV,1,1949,D
53,5,Bilingue,15,Non.Temp.Red.IV,2,1198,D
53,5,Bilingue,16,Non.Temp.Red.IV,1,1603,D
53,5,Bilingue,17,Temp.Red.PV,2,947,D
53,5,Bilingue,18,Temp.Red.PV,1,747,D
53,5,Bilingue,19,Temp.Red.PV,1,1101,D
53,5,Bilingue,20,Temp.Red.PV,2,879,D
53,5,Bilingue,21,Temp.Red.PV,2,970,D
53,5,Bilingue,22,Temp.Red.PV,1,1636,D
53,5,Bilingue,23,Temp.Red.PV,1,847,D
53,5,Bilingue,24,Temp.Red.PV,1,914,D
54,5,Bilingue,1,Temp.Red.IV,2,2792,C
54,5,Bilingue,2,Temp.Red.IV,2,1588,C
54,5,Bilingue,3,Temp.Red.IV,2,793,C
54,5,Bilingue,4,Temp.Red.IV,2,975,C
54,5,Bilingue,5,Temp.Red.IV,2,939,C
54,5,Bilingue,6,Temp.Red.IV,2,2448,C
54,5,Bilingue,7,Temp.Red.IV,2,1345,C
54,5,Bilingue,8,Temp.Red.IV,2,1242,C
54,5,Bilingue,9,Non.Temp.Red.IV,1,900,C
54,5,Bilingue,10,Non.Temp.Red.IV,1,673,C
54,5,Bilingue,11,Non.Temp.Red.IV,1,875,C
54,5,Bilingue,12,Non.Temp.Red.IV,1,839,C
54,5,Bilingue,13,Non.Temp.Red.IV,2,878,C
54,5,Bilingue,14,Non.Temp.Red.IV,2,1091,C
54,5,Bilingue,15,Non.Temp.Red.IV,2,903,C
54,5,Bilingue,16,Non.Temp.Red.IV,2,870,C
54,5,Bilingue,17,Temp.Red.PV,1,759,C
54,5,Bilingue,18,Temp.Red.PV,2,769,C
54,5,Bilingue,19,Temp.Red.PV,1,1171,C
54,5,Bilingue,20,Temp.Red.PV,2,859,C
54,5,Bilingue,21,Temp.Red.PV,2,593,C
54,5,Bilingue,22,Temp.Red.PV,2,1573,C
54,5,Bilingue,23,Temp.Red.PV,1,689,C
54,5,Bilingue,24,Temp.Red.PV,1,1279,C
57,5,Bilingue,1,Temp.Red.IV,2,5910,C
57,5,Bilingue,2,Temp.Red.IV,2,1200,C
57,5,Bilingue,3,Temp.Red.IV,1,1026,C
57,5,Bilingue,4,Temp.Red.IV,2,1827,C
57,5,Bilingue,5,Temp.Red.IV,2,1087,C
57,5,Bilingue,6,Temp.Red.IV,1,1094,C
57,5,Bilingue,7,Temp.Red.IV,1,929,C
57,5,Bilingue,8,Temp.Red.IV,1,878,C
57,5,Bilingue,9,Non.Temp.Red.IV,1,1613,C
57,5,Bilingue,10,Non.Temp.Red.IV,1,1892,C
57,5,Bilingue,11,Non.Temp.Red.IV,2,1376,C
57,5,Bilingue,12,Non.Temp.Red.IV,1,1394,C
57,5,Bilingue,13,Non.Temp.Red.IV,2,1774,C
57,5,Bilingue,14,Non.Temp.Red.IV,1,1325,C
57,5,Bilingue,15,Non.Temp.Red.IV,2,1702,C
57,5,Bilingue,16,Non.Temp.Red.IV,1,1914,C
57,5,Bilingue,17,Temp.Red.PV,1,984,C
57,5,Bilingue,18,Temp.Red.PV,2,1492,C
57,5,Bilingue,19,Temp.Red.PV,2,845,C
57,5,Bilingue,20,Temp.Red.PV,2,975,C
57,5,Bilingue,21,Temp.Red.PV,2,939,C
57,5,Bilingue,22,Temp.Red.PV,1,1666,C
57,5,Bilingue,23,Temp.Red.PV,1,1151,C
57,5,Bilingue,24,Temp.Red.PV,2,974,C
64,5,Bilingue,1,Temp.Red.IV,2,2248,B
64,5,Bilingue,2,Temp.Red.IV,1,878,B
64,5,Bilingue,3,Temp.Red.IV,1,1078,B
64,5,Bilingue,4,Temp.Red.IV,1,1014,B
64,5,Bilingue,5,Temp.Red.IV,1,2081,B
64,5,Bilingue,6,Temp.Red.IV,2,1358,B
64,5,Bilingue,7,Temp.Red.IV,2,706,B
64,5,Bilingue,8,Temp.Red.IV,1,1612,B
64,5,Bilingue,9,Non.Temp.Red.IV,2,1339,B
64,5,Bilingue,10,Non.Temp.Red.IV,1,2029,B
64,5,Bilingue,11,Non.Temp.Red.IV,2,907,B
64,5,Bilingue,12,Non.Temp.Red.IV,2,1405,B
64,5,Bilingue,13,Non.Temp.Red.IV,2,1297,B
64,5,Bilingue,14,Non.Temp.Red.IV,1,1790,B
64,5,Bilingue,15,Non.Temp.Red.IV,1,1328,B
64,5,Bilingue,16,Non.Temp.Red.IV,0,-,B
64,5,Bilingue,17,Temp.Red.PV,2,838,B
64,5,Bilingue,18,Temp.Red.PV,1,1156,B
64,5,Bilingue,19,Temp.Red.PV,1,963,B
64,5,Bilingue,20,Temp.Red.PV,2,837,B
64,5,Bilingue,21,Temp.Red.PV,1,861,B
64,5,Bilingue,22,Temp.Red.PV,1,881,B
64,5,Bilingue,23,Temp.Red.PV,1,882,B
64,5,Bilingue,24,Temp.Red.PV,1,1063,B
36,5,Bilingue,1,Temp.Red.IV,2,2250,A
36,5,Bilingue,2,Temp.Red.IV,1,739,A
36,5,Bilingue,3,Temp.Red.IV,1,3681,A
36,5,Bilingue,4,Temp.Red.IV,1,892,A
36,5,Bilingue,5,Temp.Red.IV,1,1451,A
36,5,Bilingue,6,Temp.Red.IV,1,1891,A
36,5,Bilingue,7,Temp.Red.IV,2,899,A
36,5,Bilingue,8,Temp.Red.IV,2,875,A
36,5,Bilingue,9,Non.Temp.Red.IV,1,2172,A
36,5,Bilingue,10,Non.Temp.Red.IV,2,1387,A
36,5,Bilingue,11,Non.Temp.Red.IV,2,923,A
36,5,Bilingue,12,Non.Temp.Red.IV,1,978,A
36,5,Bilingue,13,Non.Temp.Red.IV,1,2022,A
36,5,Bilingue,14,Non.Temp.Red.IV,1,1634,A
36,5,Bilingue,15,Non.Temp.Red.IV,2,834,A
36,5,Bilingue,16,Non.Temp.Red.IV,1,1178,A
36,5,Bilingue,17,Temp.Red.PV,2,931,A
36,5,Bilingue,18,Temp.Red.PV,1,754,A
36,5,Bilingue,19,Temp.Red.PV,2,821,A
36,5,Bilingue,20,Temp.Red.PV,1,813,A
36,5,Bilingue,21,Temp.Red.PV,1,947,A
36,5,Bilingue,22,Temp.Red.PV,1,997,A
36,5,Bilingue,23,Temp.Red.PV,1,1355,A
36,5,Bilingue,24,Temp.Red.PV,1,801,A
76,5,Bilingue,1,Temp.Red.IV,1,1392,A
76,5,Bilingue,2,Temp.Red.IV,2,1144,A
76,5,Bilingue,3,Temp.Red.IV,2,1290,A
76,5,Bilingue,4,Temp.Red.IV,2,1931,A
76,5,Bilingue,5,Temp.Red.IV,1,1437,A
76,5,Bilingue,6,Temp.Red.IV,1,1448,A
76,5,Bilingue,7,Temp.Red.IV,2,1279,A
76,5,Bilingue,8,Temp.Red.IV,2,1156,A
76,5,Bilingue,9,Non.Temp.Red.IV,1,1257,A
76,5,Bilingue,10,Non.Temp.Red.IV,2,1786,A
76,5,Bilingue,11,Non.Temp.Red.IV,1,987,A
76,5,Bilingue,12,Non.Temp.Red.IV,2,1358,A
76,5,Bilingue,13,Non.Temp.Red.IV,2,1415,A
76,5,Bilingue,14,Non.Temp.Red.IV,2,1493,A
76,5,Bilingue,15,Non.Temp.Red.IV,2,1155,A
76,5,Bilingue,16,Non.Temp.Red.IV,2,1605,A
76,5,Bilingue,17,Temp.Red.PV,1,919,A
76,5,Bilingue,18,Temp.Red.PV,2,975,A
76,5,Bilingue,19,Temp.Red.PV,1,1111,A
76,5,Bilingue,20,Temp.Red.PV,2,1223,A
76,5,Bilingue,21,Temp.Red.PV,1,1358,A
76,5,Bilingue,22,Temp.Red.PV,2,1077,A
76,5,Bilingue,23,Temp.Red.PV,2,987,A
76,5,Bilingue,24,Temp.Red.PV,1,987,A
18,1,Bilingue,1,Temp.Red.IV,1,1985,A
18,1,Bilingue,2,Temp.Red.IV,1,1279,A
18,1,Bilingue,3,Temp.Red.IV,1,818,A
18,1,Bilingue,4,Temp.Red.IV,2,1912,A
18,1,Bilingue,5,Temp.Red.IV,1,1549,A
18,1,Bilingue,6,Temp.Red.IV,2,3321,A
18,1,Bilingue,7,Temp.Red.IV,1,1759,A
18,1,Bilingue,8,Temp.Red.IV,2,1111,A
18,1,Bilingue,9,Non.Temp.Red.IV,2,1797,A
18,1,Bilingue,10,Non.Temp.Red.IV,2,1140,A
18,1,Bilingue,11,Non.Temp.Red.IV,2,1729,A
18,1,Bilingue,12,Non.Temp.Red.IV,2,1593,A
18,1,Bilingue,13,Non.Temp.Red.IV,2,2054,A
